127.0.0.1 - - [25/Oct/2015:22:08:23 +0800] "GET /MRTFAREPROJECT/css/modern-business.css HTTP/1.1" 404 1070
127.0.0.1 - - [25/Oct/2015:22:08:23 +0800] "GET /MRTFAREPROJECT/font-awesome/css/font-awesome.min.css HTTP/1.1" 404 1098
127.0.0.1 - - [25/Oct/2015:22:08:23 +0800] "GET /MRTFAREPROJECT/js/jquery.js HTTP/1.1" 404 1048
127.0.0.1 - - [25/Oct/2015:22:08:23 +0800] "GET /MRTFAREPROJECT/js/bootstrap.min.js HTTP/1.1" 404 1062
127.0.0.1 - - [25/Oct/2015:22:08:59 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 5881
127.0.0.1 - - [25/Oct/2015:22:08:59 +0800] "GET /MRTFAREPROJECT/css/bootstrap.min.css HTTP/1.1" 200 117305
127.0.0.1 - - [25/Oct/2015:22:08:59 +0800] "GET /MRTFAREPROJECT/css/modern-business.css HTTP/1.1" 200 1402
127.0.0.1 - - [25/Oct/2015:22:08:59 +0800] "GET /MRTFAREPROJECT/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 21984
127.0.0.1 - - [25/Oct/2015:22:08:59 +0800] "GET /MRTFAREPROJECT/js/jquery.js HTTP/1.1" 200 95785
127.0.0.1 - - [25/Oct/2015:22:08:59 +0800] "GET /MRTFAREPROJECT/js/bootstrap.min.js HTTP/1.1" 200 35951
127.0.0.1 - - [25/Oct/2015:22:09:04 +0800] "GET /MRTFAREPROJECT/index.html HTTP/1.1" 404 1044
127.0.0.1 - - [25/Oct/2015:22:10:28 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 5881
127.0.0.1 - - [25/Oct/2015:22:10:28 +0800] "GET /MRTFAREPROJECT/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:28 +0800] "GET /MRTFAREPROJECT/css/modern-business.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:28 +0800] "GET /MRTFAREPROJECT/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:28 +0800] "GET /MRTFAREPROJECT/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:28 +0800] "GET /MRTFAREPROJECT/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:28 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 5881
127.0.0.1 - - [25/Oct/2015:22:10:28 +0800] "GET /MRTFAREPROJECT/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:28 +0800] "GET /MRTFAREPROJECT/css/modern-business.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:28 +0800] "GET /MRTFAREPROJECT/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:28 +0800] "GET /MRTFAREPROJECT/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:28 +0800] "GET /MRTFAREPROJECT/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:29 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 5881
127.0.0.1 - - [25/Oct/2015:22:10:29 +0800] "GET /MRTFAREPROJECT/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:29 +0800] "GET /MRTFAREPROJECT/css/modern-business.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:29 +0800] "GET /MRTFAREPROJECT/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:29 +0800] "GET /MRTFAREPROJECT/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:29 +0800] "GET /MRTFAREPROJECT/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:10:30 +0800] "GET /MRTFAREPROJECT/index.html HTTP/1.1" 404 1044
127.0.0.1 - - [25/Oct/2015:22:12:04 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 5881
127.0.0.1 - - [25/Oct/2015:22:12:14 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 1938
127.0.0.1 - - [25/Oct/2015:22:12:18 +0800] "GET /MRTFAREPROJECT/transactions.html HTTP/1.1" 200 10135
127.0.0.1 - - [25/Oct/2015:22:12:49 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 3596
127.0.0.1 - - [25/Oct/2015:22:13:15 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 3596
127.0.0.1 - - [25/Oct/2015:22:13:15 +0800] "GET /MRTFAREPROJECT/css/bootstrap.min.css HTTP/1.1" 200 117305
127.0.0.1 - - [25/Oct/2015:22:13:15 +0800] "GET /MRTFAREPROJECT/css/modern-business.css HTTP/1.1" 200 1402
